,date,best ask,best bid,mid price,signal,month,day,am/pm,hour
4396,2020-02-04 07:35:27 AM,9285.22,9175.0,9230.11,-1,02,04,AM,07
4397,2020-02-04 07:45:37 AM,9280.28,9173.0,9226.64,-1,02,04,AM,07
4398,2020-02-04 07:55:17 AM,9280.28,9178.32,9229.3,1,02,04,AM,07
4399,2020-02-04 08:05:38 AM,9269.93,9176.25,9223.09,-1,02,04,AM,08
4400,2020-02-04 08:15:54 AM,9278.22,9176.25,9227.235,1,02,04,AM,08
4401,2020-02-04 08:25:29 AM,9257.71,9165.0,9211.355,-1,02,04,AM,08
4402,2020-02-04 08:35:25 AM,9241.17,9166.66,9203.915,-1,02,04,AM,08
4403,2020-02-04 08:45:49 AM,9240.8,9170.0,9205.4,1,02,04,AM,08
4404,2020-02-04 08:55:24 AM,9224.96,9158.88,9191.919999999998,-1,02,04,AM,08
4405,2020-02-04 09:05:53 AM,9246.14,9166.66,9206.4,1,02,04,AM,09
4406,2020-02-04 09:16:11 AM,9211.02,9140.0,9175.51,-1,02,04,AM,09
4407,2020-02-04 09:25:37 AM,9180.04,9105.65,9142.845,-1,02,04,AM,09
4408,2020-02-04 09:35:33 AM,9185.0,9100.0,9142.5,0,02,04,AM,09
4409,2020-02-04 09:45:49 AM,9184.56,9092.92,9138.74,-1,02,04,AM,09
4410,2020-02-04 09:55:24 AM,9166.55,9082.5,9124.525,-1,02,04,AM,09
4411,2020-02-04 10:05:54 AM,9152.95,9070.9,9111.925,-1,02,04,AM,10
4412,2020-02-04 10:15:58 AM,9173.73,9071.0,9122.365,1,02,04,AM,10
4413,2020-02-04 10:25:33 AM,9161.74,9072.0,9116.87,-1,02,04,AM,10
4414,2020-02-04 10:35:21 AM,9142.25,9068.1,9105.175,-1,02,04,AM,10
4415,2020-02-04 10:45:43 AM,9143.49,9067.5,9105.495,0,02,04,AM,10
4416,2020-02-04 10:55:19 AM,9173.54,9072.62,9123.080000000002,1,02,04,AM,10
4417,2020-02-04 11:05:38 AM,9164.46,9072.5,9118.48,-1,02,04,AM,11
4418,2020-02-04 11:15:58 AM,9165.56,9075.0,9120.28,1,02,04,AM,11
4419,2020-02-04 11:25:32 AM,9118.74,9039.65,9079.195,-1,02,04,AM,11
4420,2020-02-04 11:35:23 AM,9204.43,9040.0,9122.215,1,02,04,AM,11
4421,2020-02-04 11:45:51 AM,9204.67,9052.12,9128.395,1,02,04,AM,11
4422,2020-02-04 11:55:24 AM,9196.4,9057.78,9127.09,-1,02,04,AM,11
4423,2020-02-04 12:05:50 PM,9175.01,9039.65,9107.33,-1,02,04,PM,12
4424,2020-02-04 12:16:01 PM,9129.42,9039.23,9084.325,-1,02,04,PM,12
4425,2020-02-04 12:25:33 PM,9145.0,9037.0,9091.0,1,02,04,PM,12
4426,2020-02-04 12:35:20 PM,9112.06,9037.5,9074.78,-1,02,04,PM,12
4427,2020-02-04 12:45:40 PM,9093.74,9032.5,9063.12,-1,02,04,PM,12
4428,2020-02-04 12:55:25 PM,9105.25,9033.14,9069.195,1,02,04,PM,12
4429,2020-02-04 01:05:37 PM,9117.63,9032.6,9075.115,1,02,04,PM,01
4430,2020-02-04 01:15:51 PM,9105.07,9035.5,9070.285,-1,02,04,PM,01
4431,2020-02-04 01:25:31 PM,9106.22,9033.56,9069.89,0,02,04,PM,01
4432,2020-02-04 01:35:20 PM,9120.25,9035.5,9077.875,1,02,04,PM,01
4433,2020-02-04 01:45:37 PM,9119.06,9038.66,9078.86,1,02,04,PM,01
4434,2020-02-04 01:55:18 PM,9130.27,9040.0,9085.135,1,02,04,PM,01
4435,2020-02-04 02:05:42 PM,9128.99,9044.33,9086.66,1,02,04,PM,02
4436,2020-02-04 02:16:00 PM,9135.0,9045.0,9090.0,1,02,04,PM,02
4437,2020-02-04 02:25:31 PM,9123.97,9043.33,9083.65,-1,02,04,PM,02
4438,2020-02-04 02:35:18 PM,9117.83,9039.23,9078.53,-1,02,04,PM,02
4439,2020-02-04 02:45:38 PM,9112.92,9039.23,9076.075,-1,02,04,PM,02
4440,2020-02-04 02:55:19 PM,9130.98,9039.65,9085.315,1,02,04,PM,02
4441,2020-02-04 03:05:35 PM,9167.02,9047.5,9107.26,1,02,04,PM,03
4442,2020-02-04 03:15:43 PM,9201.39,9057.78,9129.585,1,02,04,PM,03
4443,2020-02-04 03:25:27 PM,9176.0,9055.0,9115.5,-1,02,04,PM,03
4444,2020-02-04 03:35:22 PM,9162.01,9053.99,9108.0,-1,02,04,PM,03
4445,2020-02-04 03:45:34 PM,9192.64,9057.99,9125.315,1,02,04,PM,03
4446,2020-02-04 03:55:16 PM,9196.25,9059.34,9127.795,1,02,04,PM,03
4447,2020-02-04 04:05:39 PM,9186.16,9057.5,9121.83,-1,02,04,PM,04
4448,2020-02-04 04:15:42 PM,9187.89,9060.54,9124.215,1,02,04,PM,04
4449,2020-02-04 04:25:23 PM,9211.62,9060.0,9135.81,1,02,04,PM,04
4450,2020-02-04 04:35:19 PM,9197.63,9060.0,9128.815,-1,02,04,PM,04
4451,2020-02-04 04:45:34 PM,9192.28,9059.34,9125.81,-1,02,04,PM,04
4452,2020-02-04 04:55:19 PM,9192.39,9062.5,9127.445,1,02,04,PM,04
4453,2020-02-04 05:05:35 PM,9190.01,9060.54,9125.275,-1,02,04,PM,05
4454,2020-02-04 05:15:45 PM,9190.01,9061.87,9125.94,1,02,04,PM,05
4455,2020-02-04 05:25:23 PM,9183.72,9061.89,9122.805,-1,02,04,PM,05
4456,2020-02-04 05:35:17 PM,9185.68,9076.13,9130.905,1,02,04,PM,05
4457,2020-02-04 05:45:32 PM,9193.28,9078.35,9135.815,1,02,04,PM,05
4458,2020-02-04 05:55:20 PM,9194.31,9084.79,9139.55,1,02,04,PM,05
4459,2020-02-04 06:05:33 PM,9205.86,9089.99,9147.925,1,02,04,PM,06
4460,2020-02-04 06:15:49 PM,9198.17,9077.25,9137.71,-1,02,04,PM,06
4461,2020-02-04 06:25:22 PM,9191.47,9076.13,9133.8,-1,02,04,PM,06
4462,2020-02-04 06:35:19 PM,9194.33,9075.0,9134.665,1,02,04,PM,06
4463,2020-02-04 06:45:33 PM,9182.3,9071.0,9126.65,-1,02,04,PM,06
4464,2020-02-04 06:55:17 PM,9156.31,9061.87,9109.09,-1,02,04,PM,06
4465,2020-02-04 07:05:34 PM,9175.38,9070.7,9123.04,1,02,04,PM,07
4466,2020-02-04 07:15:46 PM,9152.8,9061.87,9107.335,-1,02,04,PM,07
4467,2020-02-04 07:25:24 PM,9168.1,9068.1,9118.1,1,02,04,PM,07
4468,2020-02-04 07:35:20 PM,9153.34,9067.5,9110.42,-1,02,04,PM,07
4469,2020-02-04 07:45:33 PM,9160.77,9062.5,9111.635,1,02,04,PM,07
4470,2020-02-04 07:55:20 PM,9152.71,9067.5,9110.105,-1,02,04,PM,07
4471,2020-02-04 08:05:35 PM,9150.8,9061.87,9106.335,-1,02,04,PM,08
4472,2020-02-04 08:15:46 PM,9125.98,9057.21,9091.595,-1,02,04,PM,08
4473,2020-02-04 08:25:25 PM,9134.19,9061.4,9097.795,1,02,04,PM,08
4474,2020-02-04 08:35:19 PM,9150.8,9065.0,9107.9,1,02,04,PM,08
4475,2020-02-04 08:45:41 PM,9157.08,9067.5,9112.29,1,02,04,PM,08
4476,2020-02-04 08:55:16 PM,9169.35,9068.0,9118.675,1,02,04,PM,08
4477,2020-02-04 09:05:33 PM,9172.44,9067.6,9120.02,1,02,04,PM,09
4478,2020-02-04 09:15:47 PM,9154.35,9060.01,9107.18,-1,02,04,PM,09
4479,2020-02-04 09:25:24 PM,9167.35,9067.09,9117.22,1,02,04,PM,09
4480,2020-02-04 09:35:21 PM,9172.69,9067.5,9120.095,1,02,04,PM,09
4481,2020-02-04 09:45:38 PM,9143.55,9057.99,9100.77,-1,02,04,PM,09
4482,2020-02-04 09:55:17 PM,9136.18,9057.78,9096.98,-1,02,04,PM,09
4483,2020-02-04 10:05:41 PM,9141.0,9059.34,9100.17,1,02,04,PM,10
4484,2020-02-04 10:15:53 PM,9138.22,9057.99,9098.105,-1,02,04,PM,10
4485,2020-02-04 10:25:29 PM,9160.12,9060.0,9110.06,1,02,04,PM,10
4486,2020-02-04 10:35:22 PM,9151.25,9057.5,9104.375,-1,02,04,PM,10
4487,2020-02-04 10:45:40 PM,9164.12,9061.4,9112.76,1,02,04,PM,10
4488,2020-02-04 10:55:18 PM,9169.38,9061.4,9115.39,1,02,04,PM,10
4489,2020-02-04 11:05:37 PM,9169.38,9065.0,9117.19,1,02,04,PM,11
4490,2020-02-04 11:15:47 PM,9156.76,9061.4,9109.08,-1,02,04,PM,11
4491,2020-02-04 11:25:27 PM,9151.48,9061.4,9106.44,-1,02,04,PM,11
4492,2020-02-04 11:35:21 PM,9164.97,9067.5,9116.235,1,02,04,PM,11
4493,2020-02-04 11:45:38 PM,9168.51,9071.56,9120.035,1,02,04,PM,11
4494,2020-02-04 11:55:24 PM,9167.2,9072.0,9119.6,0,02,04,PM,11
4495,2020-02-05 12:05:57 AM,9159.14,9070.9,9115.02,-1,02,05,AM,12
4496,2020-02-05 12:16:20 AM,9175.46,9070.09,9122.775,1,02,05,AM,12
4497,2020-02-05 03:25:28 AM,9189.98,9070.9,9130.44,1,02,05,AM,03
4498,2020-02-05 03:35:32 AM,9192.29,9072.72,9132.505,1,02,05,AM,03
4499,2020-02-05 03:45:59 AM,9184.26,9070.0,9127.13,-1,02,05,AM,03
4500,2020-02-05 03:55:25 AM,9194.35,9072.0,9133.175,1,02,05,AM,03
4501,2020-02-05 04:07:35 AM,9203.64,9072.5,9138.07,1,02,05,AM,04
4502,2020-02-05 04:15:56 AM,9201.44,9072.0,9136.72,-1,02,05,AM,04
4503,2020-02-05 04:25:36 AM,9202.7,9072.51,9137.605,1,02,05,AM,04
4504,2020-02-05 04:35:33 AM,9198.03,9071.0,9134.515,-1,02,05,AM,04
4505,2020-02-05 04:45:53 AM,9203.14,9072.62,9137.88,1,02,05,AM,04
4506,2020-02-05 04:55:24 AM,9208.46,9072.62,9140.54,1,02,05,AM,04
4507,2020-02-05 05:05:50 AM,9225.4,9077.5,9151.45,1,02,05,AM,05
4508,2020-02-05 05:16:04 AM,9221.16,9077.25,9149.205,-1,02,05,AM,05
4509,2020-02-05 05:25:35 AM,9207.26,9077.5,9142.38,-1,02,05,AM,05
4510,2020-02-05 05:35:32 AM,9226.59,9079.87,9153.23,1,02,05,AM,05
4511,2020-02-05 05:45:48 AM,9250.0,9081.28,9165.64,1,02,05,AM,05
4512,2020-02-05 05:55:28 AM,9245.58,9079.87,9162.725,-1,02,05,AM,05
4513,2020-02-05 06:05:49 AM,9264.75,9097.0,9180.875,1,02,05,AM,06
4514,2020-02-05 06:15:58 AM,9270.14,9085.0,9177.57,-1,02,05,AM,06
4515,2020-02-05 06:25:32 AM,9260.48,9083.88,9172.18,-1,02,05,AM,06
4516,2020-02-05 06:35:50 AM,9257.01,9081.28,9169.145,-1,02,05,AM,06
4517,2020-02-05 06:46:00 AM,9261.69,9084.8,9173.245,1,02,05,AM,06
4518,2020-02-05 06:55:38 AM,9249.4,9083.88,9166.64,-1,02,05,AM,06
4519,2020-02-05 07:05:50 AM,9246.5,9081.28,9163.89,-1,02,05,AM,07
4520,2020-02-05 07:15:55 AM,9250.46,9100.79,9175.625,1,02,05,AM,07
4521,2020-02-05 07:25:33 AM,9269.45,9107.51,9188.48,1,02,05,AM,07
4522,2020-02-05 07:35:30 AM,9260.01,9100.79,9180.4,-1,02,05,AM,07
4523,2020-02-05 07:45:40 AM,9249.07,9101.0,9175.035,-1,02,05,AM,07
4524,2020-02-05 07:55:16 AM,9237.42,9101.28,9169.35,-1,02,05,AM,07
4525,2020-02-05 08:05:37 AM,9238.35,9105.67,9172.01,1,02,05,AM,08
4526,2020-02-05 08:15:55 AM,9234.05,9100.79,9167.42,-1,02,05,AM,08
4527,2020-02-05 08:25:29 AM,9223.92,9100.79,9162.355,-1,02,05,AM,08
4528,2020-02-05 08:35:22 AM,9223.16,9097.0,9160.08,-1,02,05,AM,08
4529,2020-02-05 08:45:38 AM,9224.74,9100.79,9162.765,1,02,05,AM,08
4530,2020-02-05 08:55:21 AM,9236.36,9080.0,9158.18,-1,02,05,AM,08
4531,2020-02-05 09:05:50 AM,9241.32,9100.0,9170.66,1,02,05,AM,09
4532,2020-02-05 09:16:11 AM,9229.84,9083.88,9156.86,-1,02,05,AM,09
4533,2020-02-05 09:25:31 AM,9234.99,9090.0,9162.495,1,02,05,AM,09
4534,2020-02-05 09:35:30 AM,9234.99,9085.0,9159.995,-1,02,05,AM,09
4535,2020-02-05 09:45:44 AM,9248.65,9100.79,9174.72,1,02,05,AM,09
4536,2020-02-05 09:55:21 AM,9240.13,9100.0,9170.065,-1,02,05,AM,09
4537,2020-02-05 10:05:49 AM,9237.78,9100.0,9168.89,-1,02,05,AM,10
4538,2020-02-05 10:16:00 AM,9239.27,9100.0,9169.635,1,02,05,AM,10
4539,2020-02-05 10:25:31 AM,9283.1,9083.88,9183.49,1,02,05,AM,10
4540,2020-02-05 10:35:20 AM,9305.0,9079.87,9192.435,1,02,05,AM,10
4541,2020-02-05 10:45:40 AM,9356.0,9105.93,9230.965,1,02,05,AM,10
4542,2020-02-05 10:55:15 AM,9362.61,9090.9,9226.755,-1,02,05,AM,10
4543,2020-02-05 11:05:36 AM,9356.12,9090.9,9223.51,-1,02,05,AM,11
4544,2020-02-05 11:15:50 AM,9381.91,9105.67,9243.79,1,02,05,AM,11
4545,2020-02-05 11:25:27 AM,9369.39,9097.0,9233.195,-1,02,05,AM,11
4546,2020-02-05 11:35:23 AM,9371.37,9100.0,9235.685,1,02,05,AM,11
4547,2020-02-05 11:45:37 AM,9386.64,9097.0,9241.82,1,02,05,AM,11
4548,2020-02-05 11:55:21 AM,9406.94,9090.9,9248.92,1,02,05,AM,11
4549,2020-02-05 12:05:50 PM,9432.37,9101.28,9266.825,1,02,05,PM,12
4550,2020-02-05 12:15:53 PM,9451.31,9085.0,9268.155,1,02,05,PM,12
4551,2020-02-05 12:25:38 PM,9445.16,9101.0,9273.08,1,02,05,PM,12
4552,2020-02-05 12:35:27 PM,9422.38,9097.0,9259.69,-1,02,05,PM,12
4553,2020-02-05 12:45:44 PM,9448.92,9107.0,9277.96,1,02,05,PM,12
4554,2020-02-05 12:55:18 PM,9438.52,9107.0,9272.76,-1,02,05,PM,12
4555,2020-02-05 01:05:35 PM,9439.96,9117.29,9278.625,1,02,05,PM,01
4556,2020-02-05 01:15:50 PM,9451.76,9107.51,9279.635,1,02,05,PM,01
4557,2020-02-05 01:25:28 PM,9445.26,9120.23,9282.745,1,02,05,PM,01
4558,2020-02-05 01:35:18 PM,9440.59,9125.25,9282.92,0,02,05,PM,01
4559,2020-02-05 01:45:34 PM,9425.45,9120.0,9272.725,-1,02,05,PM,01
4560,2020-02-05 01:55:16 PM,9442.47,9140.0,9291.235,1,02,05,PM,01
4561,2020-02-05 02:05:41 PM,9444.4,9150.09,9297.245,1,02,05,PM,02
4562,2020-02-05 02:15:51 PM,9421.36,9167.5,9294.43,-1,02,05,PM,02
4563,2020-02-05 02:25:29 PM,9418.05,9170.0,9294.025,0,02,05,PM,02
4564,2020-02-05 02:35:24 PM,9428.03,9195.0,9311.515,1,02,05,PM,02
4565,2020-02-05 02:45:38 PM,9435.61,9187.5,9311.555,0,02,05,PM,02
4566,2020-02-05 02:55:15 PM,9441.2,9217.5,9329.35,1,02,05,PM,02
4567,2020-02-05 03:05:37 PM,9432.5,9211.89,9322.195,-1,02,05,PM,03
4568,2020-02-05 03:15:45 PM,9449.01,9220.0,9334.505,1,02,05,PM,03
4569,2020-02-05 03:25:25 PM,9449.95,9245.25,9347.6,1,02,05,PM,03
4570,2020-02-05 03:35:20 PM,9458.02,9264.34,9361.18,1,02,05,PM,03
4571,2020-02-05 03:45:36 PM,9464.51,9245.25,9354.88,-1,02,05,PM,03
4572,2020-02-05 03:55:15 PM,9495.57,9255.0,9375.285,1,02,05,PM,03
4573,2020-02-05 04:05:39 PM,9501.75,9275.0,9388.375,1,02,05,PM,04
4574,2020-02-05 04:15:45 PM,9536.95,9245.25,9391.1,1,02,05,PM,04
4575,2020-02-05 04:25:25 PM,9565.81,9291.04,9428.425,1,02,05,PM,04
4576,2020-02-05 04:35:17 PM,9526.68,9225.0,9375.84,-1,02,05,PM,04
4577,2020-02-05 04:45:36 PM,9553.44,9350.0,9451.72,1,02,05,PM,04
4578,2020-02-05 04:55:15 PM,9545.0,9325.0,9435.0,-1,02,05,PM,04
4579,2020-02-05 05:05:39 PM,9553.35,9341.0,9447.175,1,02,05,PM,05
4580,2020-02-05 05:15:46 PM,9553.45,9321.46,9437.455,-1,02,05,PM,05
4581,2020-02-05 05:25:20 PM,9535.01,9317.0,9426.005,-1,02,05,PM,05
4582,2020-02-05 05:35:21 PM,9558.27,9325.0,9441.635,1,02,05,PM,05
4583,2020-02-05 05:45:35 PM,9557.73,9317.0,9437.365,-1,02,05,PM,05
4584,2020-02-05 05:55:18 PM,9572.97,9321.46,9447.215,1,02,05,PM,05
4585,2020-02-05 06:05:37 PM,9600.0,9330.28,9465.14,1,02,05,PM,06
4586,2020-02-05 06:15:51 PM,9666.0,9369.0,9517.5,1,02,05,PM,06
4587,2020-02-05 06:25:29 PM,9676.67,9270.0,9473.335,-1,02,05,PM,06
4588,2020-02-05 06:35:19 PM,9680.37,9347.92,9514.145,1,02,05,PM,06
4589,2020-02-05 06:45:37 PM,9669.97,9457.79,9563.88,1,02,05,PM,06
4590,2020-02-05 06:55:17 PM,9694.45,9455.0,9574.725,1,02,05,PM,06
4591,2020-02-05 07:05:40 PM,9663.35,9457.5,9560.425,-1,02,05,PM,07
4592,2020-02-05 07:15:50 PM,9696.74,9482.5,9589.62,1,02,05,PM,07
4593,2020-02-05 07:25:27 PM,9727.16,9483.0,9605.08,1,02,05,PM,07
4594,2020-02-05 07:35:21 PM,9723.25,9482.5,9602.875,-1,02,05,PM,07
4595,2020-02-05 07:45:38 PM,9722.99,9497.5,9610.245,1,02,05,PM,07
4596,2020-02-05 07:55:16 PM,9688.56,9470.0,9579.28,-1,02,05,PM,07
4597,2020-02-05 08:05:40 PM,9690.12,9477.82,9583.97,1,02,05,PM,08
4598,2020-02-05 08:15:48 PM,9692.92,9480.0,9586.46,1,02,05,PM,08
4599,2020-02-05 08:25:25 PM,9699.58,9475.0,9587.29,1,02,05,PM,08
4600,2020-02-05 08:35:19 PM,9675.01,9467.5,9571.255,-1,02,05,PM,08
4601,2020-02-05 08:45:40 PM,9667.13,9457.5,9562.315,-1,02,05,PM,08
4602,2020-02-05 08:55:16 PM,9679.61,9455.0,9567.305,1,02,05,PM,08
4603,2020-02-05 09:05:38 PM,9690.66,9457.79,9574.225,1,02,05,PM,09
4604,2020-02-05 09:15:51 PM,9711.65,9462.5,9587.075,1,02,05,PM,09
4605,2020-02-05 09:25:22 PM,9708.36,9473.14,9590.75,1,02,05,PM,09
4606,2020-02-05 09:35:19 PM,9720.22,9467.5,9593.86,1,02,05,PM,09
4607,2020-02-05 09:45:37 PM,9715.0,9472.5,9593.75,0,02,05,PM,09
4608,2020-02-05 09:55:19 PM,9698.64,9470.0,9584.32,-1,02,05,PM,09
4609,2020-02-05 10:05:41 PM,9693.54,9473.14,9583.34,-1,02,05,PM,10
4610,2020-02-05 10:15:58 PM,9640.75,9450.0,9545.375,-1,02,05,PM,10
4611,2020-02-05 10:25:31 PM,9669.9,9447.61,9558.755,1,02,05,PM,10
4612,2020-02-05 10:35:23 PM,9648.49,9452.0,9550.245,-1,02,05,PM,10
4613,2020-02-05 10:45:37 PM,9639.92,9445.0,9542.46,-1,02,05,PM,10
4614,2020-02-05 10:55:16 PM,9634.34,9447.72,9541.03,-1,02,05,PM,10
4615,2020-02-05 11:05:37 PM,9663.43,9475.0,9569.215,1,02,05,PM,11
4616,2020-02-05 11:15:46 PM,9658.36,9472.5,9565.43,-1,02,05,PM,11
4617,2020-02-05 11:25:23 PM,9670.0,9467.5,9568.75,1,02,05,PM,11
4618,2020-02-05 11:35:19 PM,9647.34,9455.0,9551.17,-1,02,05,PM,11
4619,2020-02-05 11:45:39 PM,9627.67,9460.0,9543.835,-1,02,05,PM,11
4620,2020-02-05 11:55:24 PM,9615.04,9452.5,9533.77,-1,02,05,PM,11
4621,2020-02-06 12:05:56 AM,9635.01,9447.72,9541.365,1,02,06,AM,12
4622,2020-02-06 03:55:36 AM,9615.91,9447.72,9531.815,-1,02,06,AM,03
4623,2020-02-06 04:08:33 AM,9621.14,9447.72,9534.43,1,02,06,AM,04
4624,2020-02-06 04:16:04 AM,9628.61,9450.0,9539.305,1,02,06,AM,04
4625,2020-02-06 04:25:32 AM,9635.0,9455.0,9545.0,1,02,06,AM,04
4626,2020-02-06 04:35:58 AM,9635.0,9457.79,9546.395,1,02,06,AM,04
4627,2020-02-06 04:46:01 AM,9625.12,9455.0,9540.06,-1,02,06,AM,04
4628,2020-02-06 04:55:36 AM,9620.85,9457.16,9539.005,-1,02,06,AM,04
4629,2020-02-06 05:05:59 AM,9636.8,9455.0,9545.9,1,02,06,AM,05
4630,2020-02-06 05:16:28 AM,9639.13,9450.0,9544.565,-1,02,06,AM,05
4631,2020-02-06 05:25:42 AM,9644.38,9457.5,9550.94,1,02,06,AM,05
4632,2020-02-06 05:35:54 AM,9645.15,9465.0,9555.075,1,02,06,AM,05
4633,2020-02-06 05:45:57 AM,9631.86,9457.79,9544.825,-1,02,06,AM,05
4634,2020-02-06 05:55:25 AM,9636.48,9470.0,9553.24,1,02,06,AM,05
4635,2020-02-06 06:05:53 AM,9620.0,9457.5,9538.75,-1,02,06,AM,06
4636,2020-02-06 06:15:57 AM,9611.45,9467.5,9539.475,1,02,06,AM,06
4637,2020-02-06 06:25:37 AM,9630.09,9477.82,9553.955,1,02,06,AM,06
4638,2020-02-06 06:35:51 AM,9622.56,9454.0,9538.28,-1,02,06,AM,06
4639,2020-02-06 06:46:11 AM,9670.0,9460.0,9565.0,1,02,06,AM,06
4640,2020-02-06 06:55:34 AM,9662.28,9470.0,9566.14,1,02,06,AM,06
4641,2020-02-06 07:06:25 AM,9646.14,9477.82,9561.98,-1,02,06,AM,07
4642,2020-02-06 07:15:54 AM,9654.29,9465.0,9559.645,-1,02,06,AM,07
4643,2020-02-06 07:25:32 AM,9665.32,9477.82,9571.57,1,02,06,AM,07
4644,2020-02-06 07:35:30 AM,9668.16,9480.0,9574.08,1,02,06,AM,07
4645,2020-02-06 07:45:42 AM,9673.52,9485.0,9579.26,1,02,06,AM,07
4646,2020-02-06 07:55:16 AM,9692.13,9480.0,9586.065,1,02,06,AM,07
4647,2020-02-06 08:05:42 AM,9631.83,9465.0,9548.415,-1,02,06,AM,08
4648,2020-02-06 08:15:52 AM,9641.47,9467.5,9554.485,1,02,06,AM,08
4649,2020-02-06 08:25:30 AM,9639.12,9460.0,9549.56,-1,02,06,AM,08
4650,2020-02-06 08:35:23 AM,9636.24,9470.0,9553.12,1,02,06,AM,08
4651,2020-02-06 08:45:55 AM,9647.27,9465.0,9556.135,1,02,06,AM,08
4652,2020-02-06 08:55:21 AM,9634.46,9467.5,9550.98,-1,02,06,AM,08
4653,2020-02-06 09:05:51 AM,9623.21,9465.0,9544.105,-1,02,06,AM,09
4654,2020-02-06 09:16:11 AM,9620.76,9470.0,9545.38,1,02,06,AM,09
4655,2020-02-06 09:25:36 AM,9604.47,9465.0,9534.735,-1,02,06,AM,09
4656,2020-02-06 09:35:31 AM,9619.1,9465.0,9542.05,1,02,06,AM,09
4657,2020-02-06 09:45:50 AM,9628.78,9460.0,9544.39,1,02,06,AM,09
4658,2020-02-06 09:55:21 AM,9639.34,9472.5,9555.92,1,02,06,AM,09
4659,2020-02-06 10:05:53 AM,9639.49,9470.0,9554.745,-1,02,06,AM,10
4660,2020-02-06 10:16:07 AM,9656.11,9470.0,9563.055,1,02,06,AM,10
4661,2020-02-06 10:25:27 AM,9652.8,9473.14,9562.97,0,02,06,AM,10
4662,2020-02-06 10:35:22 AM,9653.44,9457.79,9555.615000000002,-1,02,06,AM,10
4663,2020-02-06 10:45:42 AM,9681.23,9470.39,9575.81,1,02,06,AM,10
4664,2020-02-06 10:55:17 AM,9670.95,9470.39,9570.67,-1,02,06,AM,10
4665,2020-02-06 11:05:38 AM,9650.88,9473.14,9562.009999999998,-1,02,06,AM,11
4666,2020-02-06 11:15:53 AM,9661.55,9475.0,9568.275,1,02,06,AM,11
4667,2020-02-06 11:25:29 AM,9661.17,9473.14,9567.155,-1,02,06,AM,11
4668,2020-02-06 11:35:25 AM,9646.76,9487.5,9567.13,0,02,06,AM,11
4669,2020-02-06 11:45:49 AM,9677.79,9487.5,9582.645,1,02,06,AM,11
4670,2020-02-06 11:55:20 AM,9692.19,9495.0,9593.595,1,02,06,AM,11
4671,2020-02-06 12:05:44 PM,9720.86,9492.5,9606.68,1,02,06,PM,12
4672,2020-02-06 12:15:55 PM,9735.3,9493.16,9614.23,1,02,06,PM,12
4673,2020-02-06 12:25:25 PM,9734.49,9493.16,9613.825,0,02,06,PM,12
4674,2020-02-06 12:35:19 PM,9760.19,9510.05,9635.12,1,02,06,PM,12
4675,2020-02-06 12:45:46 PM,9749.99,9502.5,9626.245,-1,02,06,PM,12
4676,2020-02-06 12:55:22 PM,9804.0,9475.0,9639.5,1,02,06,PM,12
4677,2020-02-06 01:06:14 PM,9837.19,9480.0,9658.595,1,02,06,PM,01
4678,2020-02-06 01:15:45 PM,9850.0,9493.16,9671.58,1,02,06,PM,01
4679,2020-02-06 01:25:31 PM,9857.94,9505.0,9681.47,1,02,06,PM,01
4680,2020-02-06 01:35:19 PM,9831.51,9500.0,9665.755,-1,02,06,PM,01
4681,2020-02-06 01:45:36 PM,9767.25,9460.0,9613.625,-1,02,06,PM,01
4682,2020-02-06 01:55:19 PM,9729.93,9477.82,9603.875,-1,02,06,PM,01
4683,2020-02-06 02:05:41 PM,9697.09,9472.5,9584.795,-1,02,06,PM,02
4684,2020-02-06 02:15:57 PM,9755.63,9485.0,9620.315,1,02,06,PM,02
4685,2020-02-06 02:25:32 PM,9753.94,9493.16,9623.55,1,02,06,PM,02
4686,2020-02-06 02:35:26 PM,9849.9,9510.0,9679.95,1,02,06,PM,02
4687,2020-02-06 02:45:42 PM,9836.32,9551.33,9693.825,1,02,06,PM,02
4688,2020-02-06 02:55:16 PM,9829.34,9551.33,9690.335,-1,02,06,PM,02
4689,2020-02-06 03:05:38 PM,9818.93,9550.0,9684.465,-1,02,06,PM,03
4690,2020-02-06 03:15:52 PM,9796.12,9551.33,9673.725,-1,02,06,PM,03
4691,2020-02-06 03:25:22 PM,9791.85,9555.0,9673.425,0,02,06,PM,03
4692,2020-02-06 03:35:19 PM,9805.85,9552.5,9679.175,1,02,06,PM,03
4693,2020-02-06 03:45:37 PM,9785.83,9560.0,9672.915,-1,02,06,PM,03
4694,2020-02-06 03:55:18 PM,9800.0,9577.5,9688.75,1,02,06,PM,03
4695,2020-02-06 04:05:40 PM,9816.99,9572.5,9694.745,1,02,06,PM,04
4696,2020-02-06 04:15:51 PM,9816.22,9590.0,9703.11,1,02,06,PM,04
4697,2020-02-06 04:25:22 PM,9785.08,9570.0,9677.54,-1,02,06,PM,04
4698,2020-02-06 04:35:18 PM,9779.13,9562.5,9670.815,-1,02,06,PM,04
4699,2020-02-06 04:45:37 PM,9800.21,9585.0,9692.605,1,02,06,PM,04
4700,2020-02-06 04:55:15 PM,9787.05,9580.0,9683.525,-1,02,06,PM,04
4701,2020-02-06 05:05:34 PM,9774.6,9570.0,9672.3,-1,02,06,PM,05
4702,2020-02-06 05:15:47 PM,9799.99,9572.5,9686.245,1,02,06,PM,05
